hex_id,habitat,dominant_category,dominant_pct
8729a46a6ffffff,Chaparral,Scrub and Chaparral,0.8582936515237837
8729a46a8ffffff,Other,Agriculture,0.7834605671608377
8729a46a9ffffff,Other,Agriculture,0.7320518884197117
8729a46aaffffff,Mixed,Scrub and Chaparral,0.40367304447306845
8729a46abffffff,Mixed,Scrub and Chaparral,0.3936545841731194
8729a46acffffff,Mixed,Agriculture,0.5170425173851597
8729a46adffffff,Other,Agriculture,0.5611596982354454
8729a46aeffffff,Other,Agriculture,0.7191897063364963
8729a46b0ffffff,Chaparral,Scrub and Chaparral,0.645569503215526
8729a46b1ffffff,Mixed,Scrub and Chaparral,0.37099641846781456
8729a46b2ffffff,Mixed,Forest,0.4234051151582773
8729a46b3ffffff,Other,Forest,0.6881872040732517
8729a46b4ffffff,Chaparral,Scrub and Chaparral,0.8356694004427186
8729a46b5ffffff,Chaparral,Scrub and Chaparral,0.6432149252360637
8729a46b6ffffff,Chaparral,Scrub and Chaparral,0.5764532099806543
8729a46c0ffffff,Chaparral,Scrub and Chaparral,0.8838149525689655
8729a46c1ffffff,Chaparral,Scrub and Chaparral,0.867645637043241
8729a46c2ffffff,Chaparral,Scrub and Chaparral,0.5960707731974388
8729a46c3ffffff,Chaparral,Scrub and Chaparral,0.785950634164404
8729a46c4ffffff,Mixed,Coastal Sage Scrub,0.47523876821945993
8729a46c5ffffff,Chaparral,Coastal Sage Scrub,0.5981501528717837
8729a46c6ffffff,Mixed,Coastal Sage Scrub,0.3711228696711145
8729a46ccffffff,Chaparral,Scrub and Chaparral,0.6134932008056477
8729a46d0ffffff,Mixed,Scrub and Chaparral,0.3652235745462968
8729a46d4ffffff,Mixed,Scrub and Chaparral,0.5178173767656395
8729a46d5ffffff,Mixed,Scrub and Chaparral,0.3553640703338398
8729a46d6ffffff,Mixed,Forest,0.3528031987010221
8729a46e0ffffff,Chaparral,Scrub and Chaparral,0.6477789379752812
8729a46e1ffffff,Chaparral,Coastal Sage Scrub,0.5766696201279253
8729a46e2ffffff,Mixed,Coastal Sage Scrub,0.31584727290698167
8729a46e3ffffff,Mixed,Coastal Sage Scrub,0.4226146505962287
8729a46e4ffffff,Other,Agriculture,0.7600884189631345
8729a46e5ffffff,Mixed,Agriculture,0.4365961917789002
8729a46e6ffffff,Chaparral,Scrub and Chaparral,0.6261177455031307
8729a46e8ffffff,Other,Agriculture,0.5516700236270242
8729a46e9ffffff,Mixed,Agriculture,0.5193377981107699
8729a46eaffffff,Chaparral,Scrub and Chaparral,0.605946750184319
8729a46ebffffff,Mixed,Agriculture,0.3733779802900206
8729a46ecffffff,Mixed,Coastal Sage Scrub,0.35497487404104217
8729a46edffffff,Mixed,Agriculture,0.39905252274462166
8729a46eeffffff,Mixed,Scrub and Chaparral,0.4191552280274554
8729a46f0ffffff,Mixed,Coastal Sage Scrub,0.33237108363811496
8729a46f1ffffff,Chaparral,Coastal Sage Scrub,0.658105521671325
8729a46f2ffffff,Mixed,Scrub and Chaparral,0.41909778674001247
8729a46f3ffffff,Mixed,Scrub and Chaparral,0.38466576667808966
8729a46f4ffffff,Mixed,Agriculture,0.3970134874715602
8729a46f5ffffff,Chaparral,Scrub and Chaparral,0.7914050300257963
8729a46f6ffffff,Mixed,Scrub and Chaparral,0.38457556324914016
8729a4700ffffff,Urban,Disturbed or Developed Areas,0.7848606988402388
8729a4701ffffff,Urban,Disturbed or Developed Areas,0.8816740993098389
8729a4702ffffff,Urban,Disturbed or Developed Areas,0.8282059667317632
8729a4703ffffff,Urban,Disturbed or Developed Areas,0.929330582217154
8729a4704ffffff,Mixed,Disturbed or Developed Areas,0.5423865707366615
8729a4705ffffff,Urban,Disturbed or Developed Areas,0.5646292845361669
8729a4706ffffff,Mixed,Disturbed or Developed Areas,0.3870411487636028
8729a4708ffffff,Urban,Disturbed or Developed Areas,0.9276182420984944
8729a4709ffffff,Urban,Disturbed or Developed Areas,0.7898520566960116
8729a470affffff,Urban,Disturbed or Developed Areas,0.9876514970172464
8729a470bffffff,Urban,Disturbed or Developed Areas,0.9565535493754139
8729a470cffffff,Urban,Disturbed or Developed Areas,0.6910005944149595
8729a470dffffff,Urban,Disturbed or Developed Areas,0.6053244668927067
8729a470effffff,Urban,Disturbed or Developed Areas,0.9915119142955829
8729a4710ffffff,Mixed,Agriculture,0.4892570823734998
8729a4711ffffff,Mixed,Agriculture,0.4941167967588016
8729a4712ffffff,Chaparral,Coastal Sage Scrub,0.6663653739013872
8729a4713ffffff,Mixed,Coastal Sage Scrub,0.37169618420812445
8729a4714ffffff,Mixed,Agriculture,0.4620878796645792
8729a4715ffffff,Mixed,Coastal Sage Scrub,0.3743231590931613
8729a4716ffffff,Mixed,Agriculture,0.4584207487006257
8729a4718ffffff,Urban,Disturbed or Developed Areas,0.9911486511393407
8729a4719ffffff,Urban,Disturbed or Developed Areas,0.9423876902755874
8729a471affffff,Mixed,Scrub and Chaparral,0.33939266987219535
8729a471bffffff,Mixed,Scrub and Chaparral,0.42739003166174894
8729a471cffffff,Urban,Disturbed or Developed Areas,0.7420745604197192
8729a471dffffff,Urban,Disturbed or Developed Areas,0.9754190338170959
8729a471effffff,Mixed,Agriculture,0.408702530110443
8729a4720ffffff,Urban,Disturbed or Developed Areas,0.8394702998908047
8729a4721ffffff,Urban,Disturbed or Developed Areas,0.7298830029632354
8729a4722ffffff,Urban,Disturbed or Developed Areas,0.9828943927903733
8729a4723ffffff,Urban,Disturbed or Developed Areas,0.5892018295642223
8729a4724ffffff,Urban,Disturbed or Developed Areas,0.7019004246704538
8729a4725ffffff,Urban,Disturbed or Developed Areas,0.6907017778419562
8729a4726ffffff,Urban,Disturbed or Developed Areas,0.9883099459689018
8729a4728ffffff,Urban,Disturbed or Developed Areas,0.6226872473432408
8729a4729ffffff,Urban,Disturbed or Developed Areas,0.5912211830210373
8729a472affffff,Urban,Disturbed or Developed Areas,0.5664007663874044
8729a472bffffff,Mixed,Disturbed or Developed Areas,0.4980653997978782
8729a472cffffff,Urban,Disturbed or Developed Areas,0.5577999104723256
8729a472dffffff,Urban,Disturbed or Developed Areas,0.6443376773490334
8729a472effffff,Mixed,Disturbed or Developed Areas,0.516341688521576
8729a4730ffffff,Mixed,Coastal Sage Scrub,0.40144496569532345
8729a4731ffffff,Urban,Disturbed or Developed Areas,0.5859604660058103
8729a4732ffffff,Mixed,Scrub and Chaparral,0.39564645813923166
8729a4733ffffff,Chaparral,Coastal Sage Scrub,0.5664656340812668
8729a4734ffffff,Urban,Disturbed or Developed Areas,0.5897231818752962
8729a4735ffffff,Urban,Disturbed or Developed Areas,0.9587310193769448
8729a4736ffffff,Mixed,Scrub and Chaparral,0.3678336730554507
8729a4740ffffff,Urban,Disturbed or Developed Areas,0.7671638989329975
8729a4741ffffff,Urban,Disturbed or Developed Areas,0.8007184481402304
8729a4742ffffff,Urban,Disturbed or Developed Areas,0.9428247815168129
8729a4743ffffff,Urban,Disturbed or Developed Areas,0.8992289813738467
8729a4744ffffff,Urban,Disturbed or Developed Areas,0.7312500799487289
8729a4745ffffff,Urban,Disturbed or Developed Areas,0.6512830802207767
8729a4746ffffff,Urban,Disturbed or Developed Areas,0.9088012001763293
8729a4748ffffff,Urban,Disturbed or Developed Areas,0.9348586241959378
8729a4749ffffff,Urban,Disturbed or Developed Areas,0.7769756791068149
8729a474affffff,Urban,Disturbed or Developed Areas,0.9634362195258862
8729a474bffffff,Urban,Disturbed or Developed Areas,0.9309255910738018
8729a474cffffff,Urban,Disturbed or Developed Areas,0.7854970959850491
8729a474dffffff,Urban,Disturbed or Developed Areas,0.8201409314291467
8729a474effffff,Urban,Disturbed or Developed Areas,0.9159513963849136
8729a4750ffffff,Mixed,Coastal Sage Scrub,0.41600036294986464
8729a4751ffffff,Mixed,Disturbed or Developed Areas,0.40433042734239666
8729a4752ffffff,Mixed,Agriculture,0.5264790474336823
8729a4753ffffff,Mixed,Agriculture,0.5449999494151111
8729a4754ffffff,Urban,Disturbed or Developed Areas,0.8458598763226517
8729a4755ffffff,Urban,Disturbed or Developed Areas,0.8822974996950036
8729a4756ffffff,Urban,Disturbed or Developed Areas,0.8583296093573661
8729a4758ffffff,Urban,Disturbed or Developed Areas,0.8337724579602298
8729a4759ffffff,Urban,Disturbed or Developed Areas,0.9133442115032177
8729a475affffff,Chaparral,Scrub and Chaparral,0.7699562345319095
8729a475bffffff,Mixed,Disturbed or Developed Areas,0.5293521658023183
8729a475cffffff,Urban,Disturbed or Developed Areas,0.8599658179496702
8729a475dffffff,Urban,Disturbed or Developed Areas,0.9820351419730547
8729a475effffff,Mixed,Disturbed or Developed Areas,0.4564054126730786
8729a4760ffffff,Urban,Disturbed or Developed Areas,0.8356094671363562
8729a4761ffffff,Urban,Disturbed or Developed Areas,0.7547940459898583
8729a4762ffffff,Urban,Disturbed or Developed Areas,0.7599673116690924
8729a4763ffffff,Urban,Disturbed or Developed Areas,0.7785044955637361
8729a4764ffffff,Urban,Disturbed or Developed Areas,0.7067788986403734
8729a4765ffffff,Urban,Disturbed or Developed Areas,0.6373432912569956
8729a4766ffffff,Urban,Disturbed or Developed Areas,0.8894853370361808
8729a4768ffffff,Urban,Disturbed or Developed Areas,0.6656875837768285
8729a4769ffffff,Urban,Disturbed or Developed Areas,0.8623758692382274
8729a476affffff,Urban,Disturbed or Developed Areas,0.6441972040230647
8729a476bffffff,Urban,Disturbed or Developed Areas,0.8742047289222571
8729a476cffffff,Urban,Disturbed or Developed Areas,0.8644886882841482
8729a476effffff,Urban,Disturbed or Developed Areas,0.815701229926585
8729a4770ffffff,Urban,Disturbed or Developed Areas,0.7765457592958098
8729a4771ffffff,Urban,Disturbed or Developed Areas,0.7240588647170574
8729a4772ffffff,Urban,Disturbed or Developed Areas,0.6285688747502856
8729a4773ffffff,Urban,Disturbed or Developed Areas,0.8405099445479197
8729a4774ffffff,Urban,Disturbed or Developed Areas,0.6235286235218634
8729a4775ffffff,Urban,Disturbed or Developed Areas,0.6892086329722453
8729a4776ffffff,Urban,Disturbed or Developed Areas,0.5609818280181733
8729a4780ffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.4660612549136375
8729a4781ffffff,Riparian,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.5524881172626241
8729a4782ffffff,Chaparral,Scrub and Chaparral,0.8659433864190763
8729a4783ffffff,Chaparral,Scrub and Chaparral,0.6934920924330259
8729a4784ffffff,Chaparral,Scrub and Chaparral,0.7071777010358996
8729a4785ffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.4492077239485211
8729a4786ffffff,Chaparral,Scrub and Chaparral,0.853997068663029
8729a4788ffffff,Mixed,Disturbed or Developed Areas,0.5098825656951046
8729a4789ffffff,Mixed,Disturbed or Developed Areas,0.39248303162909487
8729a478affffff,Chaparral,Scrub and Chaparral,0.847523569231771
8729a478bffffff,Mixed,Scrub and Chaparral,0.5140639989903929
8729a478cffffff,Mixed,Scrub and Chaparral,0.4727183656833382
8729a478dffffff,Chaparral,Scrub and Chaparral,0.652146942708789
8729a478effffff,Mixed,Scrub and Chaparral,0.4920652405229064
8729a4790ffffff,Chaparral,Scrub and Chaparral,0.9170232552496931
8729a4791ffffff,Chaparral,Scrub and Chaparral,0.7740275865024794
8729a4792ffffff,Other,Woodland,0.581160964922142
8729a4793ffffff,Chaparral,Scrub and Chaparral,0.7064112464459908
8729a4794ffffff,Chaparral,Scrub and Chaparral,0.8471973977106806
8729a4795ffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.29058442906391535
8729a4796ffffff,Chaparral,Scrub and Chaparral,0.5816470675597145
8729a4798ffffff,Mixed,Woodland,0.4996834967727012
8729a4799ffffff,Chaparral,Scrub and Chaparral,0.714420258951221
8729a479affffff,Mixed,Scrub and Chaparral,0.4578681698723395
8729a479bffffff,Mixed,Woodland,0.39076577994017553
8729a479cffffff,Chaparral,Scrub and Chaparral,0.686317907105081
8729a479dffffff,Chaparral,Scrub and Chaparral,0.7142306354169543
8729a479effffff,Chaparral,Scrub and Chaparral,0.7001849886987596
8729a47a0ffffff,Chaparral,Scrub and Chaparral,0.7349622669061151
8729a47a1ffffff,Chaparral,Scrub and Chaparral,0.604975924265226
8729a47a2ffffff,Chaparral,Scrub and Chaparral,0.800278998368751
8729a47a3ffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.43210321870669793
8729a47a4ffffff,Chaparral,Scrub and Chaparral,0.591255155400258
8729a47a5ffffff,Mixed,Agriculture,0.3603223754691609
8729a47a6ffffff,Chaparral,Scrub and Chaparral,0.6893662323533755
8729a47a8ffffff,Chaparral,Scrub and Chaparral,0.7127906450017573
8729a47a9ffffff,Chaparral,Scrub and Chaparral,0.655446934971972
8729a47aaffffff,Mixed,Scrub and Chaparral,0.4174488982922995
8729a47abffffff,Mixed,Scrub and Chaparral,0.543403652035294
8729a47acffffff,Chaparral,Scrub and Chaparral,0.667196199115265
8729a47adffffff,Chaparral,Scrub and Chaparral,0.8646573803243404
8729a47aeffffff,Chaparral,Scrub and Chaparral,0.6242312050577177
8729a47b0ffffff,Chaparral,Scrub and Chaparral,0.6201276995519431
8729a47b1ffffff,Chaparral,Scrub and Chaparral,0.9573081958993996
8729a47b2ffffff,Chaparral,Scrub and Chaparral,0.8332689646316839
8729a47b3ffffff,Mixed,Scrub and Chaparral,0.44007607627015594
8729a47b4ffffff,Chaparral,Scrub and Chaparral,0.7650299971848694
8729a47b5ffffff,Chaparral,Scrub and Chaparral,0.7198632964277141
8729a47b6ffffff,Chaparral,Scrub and Chaparral,0.9261920218511639
8729a4c08ffffff,Urban,Disturbed or Developed Areas,0.667099453234175
8729a4c09ffffff,Mixed,Agriculture,0.4681170485865833
8729a4c0affffff,Riparian,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.6573496095732937
8729a4c0bffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.5431202339759656
8729a4c18ffffff,Chaparral,Scrub and Chaparral,0.6230453814748955
8729a4c19ffffff,Mixed,Coastal Sage Scrub,0.47413805005693865
8729a4c1affffff,Chaparral,Scrub and Chaparral,0.9158164782539273
8729a4c1bffffff,Chaparral,Scrub and Chaparral,0.825453425061461
8729a4c40ffffff,Urban,Disturbed or Developed Areas,0.8557432872775034
8729a4c41ffffff,Urban,Disturbed or Developed Areas,0.7249970249918511
8729a4c42ffffff,Urban,Disturbed or Developed Areas,0.8581618332328282
8729a4c43ffffff,Urban,Disturbed or Developed Areas,0.9862482559576922
8729a4c44ffffff,Urban,Disturbed or Developed Areas,0.6990783540846638
8729a4c45ffffff,Urban,Disturbed or Developed Areas,0.8766853727001835
8729a4c46ffffff,Urban,Disturbed or Developed Areas,0.7582330091654359
8729a4c48ffffff,Riparian,Riparian and Bottomland Habitat,0.7415316968752271
8729a4c49ffffff,Riparian,Riparian and Bottomland Habitat,0.8359709948852212
8729a4c4affffff,Urban,Disturbed or Developed Areas,0.9669525362054484
8729a4c4bffffff,Urban,Disturbed or Developed Areas,0.604944882787464
8729a4c4cffffff,Riparian,Riparian and Bottomland Habitat,0.8506143722452242
8729a4c4effffff,Urban,Disturbed or Developed Areas,0.8858069531966003
8729a4c50ffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.3597214216353615
8729a4c51ffffff,Urban,Disturbed or Developed Areas,0.6386438060387358
8729a4c52ffffff,Other,Agriculture,0.873214140712866
8729a4c53ffffff,Other,Agriculture,0.8416759977605973
8729a4c54ffffff,Mixed,Disturbed or Developed Areas,0.4806875385734336
8729a4c55ffffff,Mixed,Disturbed or Developed Areas,0.4173929304025435
8729a4c56ffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.43943217718247823
8729a4c58ffffff,Urban,Disturbed or Developed Areas,0.7457837863177624
8729a4c59ffffff,Urban,Disturbed or Developed Areas,0.9141475129759379
8729a4c5affffff,Urban,Disturbed or Developed Areas,0.8091357856898579
8729a4c5bffffff,Urban,Disturbed or Developed Areas,0.9550514351766255
8729a4c5cffffff,Urban,Disturbed or Developed Areas,0.9832418941823184
8729a4c5dffffff,Urban,Disturbed or Developed Areas,0.9942681820461037
8729a4c5effffff,Urban,Disturbed or Developed Areas,0.772164154553129
8729a4c61ffffff,Mixed,Scrub and Chaparral,0.30266291802930984
8729a4c63ffffff,Other,Agriculture,0.5672199491605826
8729a4c6affffff,Urban,Disturbed or Developed Areas,0.7460567460358148
8729a4c6effffff,Mixed,Disturbed or Developed Areas,0.3595947203428679
8729a4c71ffffff,Urban,Disturbed or Developed Areas,0.6804169716643773
8729a4c72ffffff,Mixed,Agriculture,0.4024549451602178
8729a4c73ffffff,Mixed,Agriculture,0.28912741902684874
8729a4c80ffffff,Chaparral,Scrub and Chaparral,0.5607572428830936
8729a4c81ffffff,Chaparral,Coastal Sage Scrub,0.6558803717232636
8729a4c82ffffff,Chaparral,Scrub and Chaparral,0.6772164115537966
8729a4c83ffffff,Mixed,Coastal Sage Scrub,0.5185916180177067
8729a4c85ffffff,Chaparral,Coastal Sage Scrub,0.636081180242748
8729a4c86ffffff,Chaparral,Scrub and Chaparral,0.8461947978871923
8729a4c88ffffff,Mixed,Coastal Sage Scrub,0.3521271197162097
8729a4c89ffffff,Mixed,Coastal Sage Scrub,0.502299724785731
8729a4c8affffff,Mixed,Scrub and Chaparral,0.5212511643359675
8729a4c8bffffff,Chaparral,Coastal Sage Scrub,0.6319596302622884
8729a4c8cffffff,Chaparral,Scrub and Chaparral,0.5917449713068061
8729a4c8dffffff,Chaparral,Scrub and Chaparral,0.693713954520489
8729a4c8effffff,Mixed,Scrub and Chaparral,0.5120324245013831
8729a4c90ffffff,Chaparral,Scrub and Chaparral,0.9257483263938874
8729a4c91ffffff,Chaparral,Scrub and Chaparral,0.6568203566146767
8729a4c92ffffff,Chaparral,Scrub and Chaparral,0.799629962821794
8729a4c93ffffff,Chaparral,Scrub and Chaparral,0.8906022818288966
8729a4c94ffffff,Chaparral,Scrub and Chaparral,0.9526049739540328
8729a4c95ffffff,Chaparral,Scrub and Chaparral,0.9471494167268546
8729a4c96ffffff,Chaparral,Scrub and Chaparral,0.7296983671819133
8729a4c98ffffff,Chaparral,Scrub and Chaparral,0.8930416343364749
8729a4c99ffffff,Chaparral,Scrub and Chaparral,0.7349960095233483
8729a4c9affffff,Chaparral,Scrub and Chaparral,0.8141894073036114
8729a4c9bffffff,Chaparral,Scrub and Chaparral,0.7549322888805717
8729a4c9cffffff,Mixed,Scrub and Chaparral,0.5320249379484201
8729a4c9dffffff,Chaparral,Scrub and Chaparral,0.9315911287552
8729a4c9effffff,Chaparral,Scrub and Chaparral,0.5744694430562685
8729a4ca8ffffff,Chaparral,Scrub and Chaparral,0.8027738268577138
8729a4ca9ffffff,Chaparral,Scrub and Chaparral,0.7737494695475168
8729a4caaffffff,Chaparral,Coastal Sage Scrub,0.772424883387878
8729a4cabffffff,Chaparral,Scrub and Chaparral,0.7359358924680464
8729a4cadffffff,Chaparral,Scrub and Chaparral,0.6996467937357378
8729a4caeffffff,Chaparral,Coastal Sage Scrub,0.5501155763334344
8729a4cc0ffffff,Chaparral,Coastal Sage Scrub,0.8630365270406313
8729a4cc1ffffff,Chaparral,Coastal Sage Scrub,0.6898115766328492
8729a4cc2ffffff,Chaparral,Coastal Sage Scrub,0.5598772253981728
8729a4cc3ffffff,Chaparral,Coastal Sage Scrub,0.6825983645204001
8729a4cc4ffffff,Chaparral,Coastal Sage Scrub,0.7530814835073115
8729a4cc5ffffff,Chaparral,Coastal Sage Scrub,0.7619992462588994
8729a4cc6ffffff,Chaparral,Coastal Sage Scrub,0.631264049493529
8729a4cc8ffffff,Chaparral,Coastal Sage Scrub,0.7587164651430452
8729a4cc9ffffff,Urban,Disturbed or Developed Areas,0.709524034512476
8729a4ccaffffff,Mixed,Coastal Sage Scrub,0.4438738936211927
8729a4ccbffffff,Mixed,Coastal Sage Scrub,0.41835005041745515
8729a4cccffffff,Chaparral,Scrub and Chaparral,0.7216780961501954
8729a4ccdffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.31202401792901324
8729a4cceffffff,Chaparral,Scrub and Chaparral,0.5760002345276647
8729a4cd0ffffff,Mixed,Coastal Sage Scrub,0.545895897246502
8729a4cd1ffffff,Mixed,Agriculture,0.3903635447565387
8729a4cd2ffffff,Mixed,Coastal Sage Scrub,0.5250065476385124
8729a4cd3ffffff,Mixed,Coastal Sage Scrub,0.5350382434749171
8729a4cd4ffffff,Riparian,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.6285364999650765
8729a4cd5ffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.4667449616837218
8729a4cd6ffffff,Chaparral,Coastal Sage Scrub,0.5811224347025068
8729a4cd8ffffff,Mixed,Disturbed or Developed Areas,0.5259976960635945
8729a4cd9ffffff,Mixed,Coastal Sage Scrub,0.4681795747299716
8729a4cdaffffff,Chaparral,Scrub and Chaparral,0.6191258935209933
8729a4cdbffffff,Chaparral,Coastal Sage Scrub,0.6216318997168356
8729a4cdcffffff,Mixed,Disturbed or Developed Areas,0.4219704107208481
8729a4cddffffff,Mixed,Coastal Sage Scrub,0.48013484646048044
8729a4cdeffffff,Mixed,Disturbed or Developed Areas,0.31877531201332987
8729a4ce0ffffff,Chaparral,Coastal Sage Scrub,0.6196517203085583
8729a4ce1ffffff,Mixed,Scrub and Chaparral,0.34174368089018464
8729a4ce2ffffff,Chaparral,Coastal Sage Scrub,0.6425399813598761
8729a4ce3ffffff,Mixed,Riparian and Bottomland Habitat,0.3227427528172236
8729a4ce4ffffff,Mixed,Coastal Sage Scrub,0.4421285649757309
8729a4ce5ffffff,Mixed,Coastal Sage Scrub,0.3361092245667341
8729a4ce6ffffff,Chaparral,Coastal Sage Scrub,0.5508360428431002
8729a4ce8ffffff,Mixed,Disturbed or Developed Areas,0.4613641582760952
8729a4ce9ffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.42492743486734325
8729a4ceaffffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.34344788930499565
8729a4cebffffff,Mixed,Coastal Sage Scrub,0.494588313257446
8729a4cecffffff,Other,Agriculture,0.7299319474029772
8729a4cedffffff,Urban,Disturbed or Developed Areas,0.7667616223528497
8729a4ceeffffff,Other,Agriculture,0.5781978605509497
8729a4cf0ffffff,Chaparral,Scrub and Chaparral,0.7274704460637629
8729a4cf1ffffff,Mixed,Coastal Sage Scrub,0.49920520630059534
8729a4cf2ffffff,Chaparral,Scrub and Chaparral,0.5988858915103071
8729a4cf3ffffff,Mixed,Coastal Sage Scrub,0.39051744832071
8729a4cf4ffffff,Chaparral,Scrub and Chaparral,0.8528782015131493
8729a4cf5ffffff,Mixed,Scrub and Chaparral,0.5325896374661503
8729a4cf6ffffff,Chaparral,Scrub and Chaparral,0.6984246969512578
8729a6021ffffff,Chaparral,Scrub and Chaparral,0.7720389819241147
8729a6025ffffff,Chaparral,Scrub and Chaparral,0.7669676544572617
8729a6028ffffff,Chaparral,Scrub and Chaparral,0.7814309150995945
8729a6029ffffff,Chaparral,Scrub and Chaparral,0.817746058109739
8729a602affffff,Riparian,Riparian and Bottomland Habitat,0.8446167604702365
8729a602cffffff,Chaparral,Scrub and Chaparral,0.9732391168037219
8729a602dffffff,Chaparral,Scrub and Chaparral,0.9407029585276326
8729a602effffff,Chaparral,Scrub and Chaparral,0.8287670166015599
8729a6064ffffff,Other,Woodland,0.7674844073459269
8729a6108ffffff,Chaparral,Scrub and Chaparral,0.9670229545899535
8729a6109ffffff,Chaparral,Scrub and Chaparral,0.9997168318384586
8729a610bffffff,Chaparral,Scrub and Chaparral,0.8989520717129915
8729a610cffffff,Chaparral,Scrub and Chaparral,0.8690115980267179
8729a610dffffff,Coastal,Dune Community,0.6942223702263923
8729a6121ffffff,Coastal,Dune Community,0.6132738395134464
8729a6125ffffff,Chaparral,Scrub and Chaparral,0.9004889791297814
8729a6128ffffff,Mixed,Dune Community,0.5313757348969309
8729a6129ffffff,Mixed,Scrub and Chaparral,0.4939039326128941
8729a612affffff,Mixed,Dune Community,0.4665542826668325
8729a612bffffff,Chaparral,Scrub and Chaparral,0.639851349835618
8729a612cffffff,Chaparral,Scrub and Chaparral,0.7460149497865861
8729a612dffffff,Chaparral,Scrub and Chaparral,0.7390444561023191
8729a612effffff,Coastal,Dune Community,0.7487445397671794
8729a6140ffffff,Chaparral,Scrub and Chaparral,0.9953734180679195
8729a6141ffffff,Chaparral,Scrub and Chaparral,0.9571514063081822
8729a6142ffffff,Chaparral,Scrub and Chaparral,0.920478945403188
8729a6143ffffff,Chaparral,Scrub and Chaparral,0.5715886031508987
8729a6144ffffff,Chaparral,Scrub and Chaparral,0.9629237385525525
8729a6145ffffff,Chaparral,Scrub and Chaparral,0.9825310647807289
8729a6146ffffff,Chaparral,Scrub and Chaparral,0.9358290845643825
8729a6148ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6149ffffff,Chaparral,Scrub and Chaparral,0.9651628415614524
8729a614affffff,Chaparral,Scrub and Chaparral,0.6371150583964631
8729a614bffffff,Chaparral,Scrub and Chaparral,0.9108366014714379
8729a614cffffff,Chaparral,Scrub and Chaparral,0.7346119405177683
8729a614dffffff,Chaparral,Scrub and Chaparral,0.9114868846217334
8729a614effffff,Chaparral,Scrub and Chaparral,0.960779352050241
8729a6150ffffff,Chaparral,Scrub and Chaparral,0.9910458871205517
8729a6151ffffff,Other,Woodland,0.7372455259151808
8729a6152ffffff,Chaparral,Scrub and Chaparral,0.9706078395577136
8729a6153ffffff,Chaparral,Scrub and Chaparral,0.6446464836771695
8729a6154ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6155ffffff,Chaparral,Scrub and Chaparral,0.9910840174553096
8729a6156ffffff,Chaparral,Scrub and Chaparral,0.9557149126008415
8729a6158ffffff,Other,Woodland,0.9073167747789803
8729a6159ffffff,Other,Woodland,0.9921196426280304
8729a615affffff,Other,Woodland,0.6847378162745978
8729a615bffffff,Other,Woodland,0.9495017662293572
8729a615cffffff,Other,Woodland,0.9569666239297213
8729a615dffffff,Other,Woodland,0.9429471463181354
8729a615effffff,Other,Woodland,0.7726279938301963
8729a6160ffffff,Chaparral,Scrub and Chaparral,0.6703355635079322
8729a6161ffffff,Chaparral,Scrub and Chaparral,1.0
8729a6162ffffff,Chaparral,Scrub and Chaparral,0.910014469360828
8729a6163ffffff,Chaparral,Scrub and Chaparral,0.9808812635460592
8729a6164ffffff,Coastal,Dune Community,0.7617234591069539
8729a6165ffffff,Chaparral,Scrub and Chaparral,0.7309849279430563
8729a6166ffffff,Coastal,Dune Community,0.7280015332992219
8729a6168ffffff,Chaparral,Scrub and Chaparral,0.7744952502629502
8729a6169ffffff,Chaparral,Scrub and Chaparral,0.9998562338010565
8729a616affffff,Mixed,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",0.53925210650339
8729a616bffffff,Chaparral,Scrub and Chaparral,0.7760154287974786
8729a616cffffff,Chaparral,Scrub and Chaparral,0.9657773008421525
8729a616dffffff,Chaparral,Scrub and Chaparral,0.8576800335866546
8729a616effffff,Chaparral,Scrub and Chaparral,0.9891255019853742
8729a6170ffffff,Chaparral,Scrub and Chaparral,0.9636296483722129
8729a6171ffffff,Chaparral,Scrub and Chaparral,0.9681317666757611
8729a6172ffffff,Chaparral,Scrub and Chaparral,0.6652223755505755
8729a6173ffffff,Chaparral,Scrub and Chaparral,0.968641986102813
8729a6174ffffff,Coastal,Dune Community,0.6935175365294263
8729a6175ffffff,Mixed,Scrub and Chaparral,0.5292640139729331
